SUB_ICB_LOCATION_CODE,ICB_ONS_CODE,REGION_CODE,Appointment_Month,Included Practices,Open Practices,Patients registered at included practices,Patients registered at open practices
99C,E54000050,E40000012,01DEC2022,24,24,225303,225303
99C,E54000050,E40000012,01JAN2023,24,24,225446,225446
99E,E54000026,E40000007,01AUG2020,35,35,284286,284286
99E,E54000026,E40000007,01SEP2020,35,35,284314,284314
99E,E54000026,E40000007,01OCT2020,35,35,284285,284285
99E,E54000026,E40000007,01NOV2020,35,35,284087,284087
99E,E54000026,E40000007,01DEC2020,35,35,284144,284144
99E,E54000026,E40000007,01JAN2021,35,35,284071,284071
99E,E54000026,E40000007,01FEB2021,35,35,283926,283926
99E,E54000026,E40000007,01MAR2021,35,35,283828,283828
99E,E54000026,E40000007,01APR2021,35,35,284070,284070
99E,E54000026,E40000007,01MAY2021,35,35,284323,284323
99E,E54000026,E40000007,01JUN2021,35,35,284553,284553
99E,E54000026,E40000007,01JUL2021,35,35,284681,284681
99E,E54000026,E40000007,01AUG2021,35,35,285057,285057
99E,E54000026,E40000007,01SEP2021,35,35,285442,285442
99E,E54000026,E40000007,01OCT2021,35,35,285167,285167
99E,E54000026,E40000007,01NOV2021,35,35,285098,285098
99E,E54000026,E40000007,01DEC2021,35,35,285286,285286
99E,E54000026,E40000007,01JAN2022,35,35,285327,285327
99E,E54000026,E40000007,01FEB2022,35,35,285523,285523
99E,E54000026,E40000007,01MAR2022,35,35,285655,285655
99E,E54000026,E40000007,01APR2022,35,35,285888,285888
99E,E54000026,E40000007,01MAY2022,35,35,286125,286125
99E,E54000026,E40000007,01JUN2022,35,35,286357,286357
99E,E54000026,E40000007,01JUL2022,35,35,286653,286653
99E,E54000026,E40000007,01AUG2022,35,35,287038,287038
99E,E54000026,E40000007,01SEP2022,35,35,287269,287269
99E,E54000026,E40000007,01OCT2022,35,35,287402,287402
99E,E54000026,E40000007,01NOV2022,35,35,287693,287693
99E,E54000026,E40000007,01DEC2022,35,35,287933,287933
99E,E54000026,E40000007,01JAN2023,35,35,287970,287970
99F,E54000026,E40000007,01AUG2020,23,23,185994,185994
99F,E54000026,E40000007,01SEP2020,23,23,186023,186023
99F,E54000026,E40000007,01OCT2020,23,23,185921,185921
99F,E54000026,E40000007,01NOV2020,23,23,185810,185810
99F,E54000026,E40000007,01DEC2020,23,23,185788,185788
99F,E54000026,E40000007,01JAN2021,23,23,185683,185683
99F,E54000026,E40000007,01FEB2021,23,23,185456,185456
99F,E54000026,E40000007,01MAR2021,23,23,185213,185213
99F,E54000026,E40000007,01APR2021,23,23,185432,185432
99F,E54000026,E40000007,01MAY2021,23,23,185526,185526
99F,E54000026,E40000007,01JUN2021,23,23,185654,185654
99F,E54000026,E40000007,01JUL2021,23,23,185830,185830
99F,E54000026,E40000007,01AUG2021,23,23,185928,185928
99F,E54000026,E40000007,01SEP2021,23,23,186061,186061
99F,E54000026,E40000007,01OCT2021,23,23,185981,185981
99F,E54000026,E40000007,01NOV2021,23,23,186045,186045
99F,E54000026,E40000007,01DEC2021,23,23,186077,186077
99F,E54000026,E40000007,01JAN2022,23,23,186104,186104
99F,E54000026,E40000007,01FEB2022,23,23,186189,186189
99F,E54000026,E40000007,01MAR2022,23,23,186184,186184
99F,E54000026,E40000007,01APR2022,23,23,186227,186227
99F,E54000026,E40000007,01MAY2022,23,23,186300,186300
99F,E54000026,E40000007,01JUN2022,23,23,186377,186377
99F,E54000026,E40000007,01JUL2022,23,23,186406,186406
99F,E54000026,E40000007,01AUG2022,23,23,186624,186624
99F,E54000026,E40000007,01SEP2022,23,23,186782,186782
99F,E54000026,E40000007,01OCT2022,23,23,186955,186955
99F,E54000026,E40000007,01NOV2022,23,23,187008,187008
99F,E54000026,E40000007,01DEC2022,23,23,187010,187010
99F,E54000026,E40000007,01JAN2023,23,23,186940,186940
99G,E54000026,E40000007,01AUG2020,26,27,189957,189957
99G,E54000026,E40000007,01SEP2020,26,27,190107,190107
99G,E54000026,E40000007,01OCT2020,26,27,189975,189975
99G,E54000026,E40000007,01NOV2020,26,27,190013,190013
99G,E54000026,E40000007,01DEC2020,26,27,190048,190048
99G,E54000026,E40000007,01JAN2021,25,27,188871,190004
99G,E54000026,E40000007,01FEB2021,25,26,189539,189539
99G,E54000026,E40000007,01MAR2021,25,26,189495,189495
99G,E54000026,E40000007,01APR2021,25,26,189766,189766
99G,E54000026,E40000007,01MAY2021,25,26,189938,189938
99G,E54000026,E40000007,01JUN2021,25,26,190120,190120
99G,E54000026,E40000007,01JUL2021,25,26,190193,190193
99G,E54000026,E40000007,01AUG2021,25,26,190359,190359
99G,E54000026,E40000007,01SEP2021,25,26,190377,190377
99G,E54000026,E40000007,01OCT2021,25,26,190295,190295
99G,E54000026,E40000007,01NOV2021,25,26,190333,190333
99G,E54000026,E40000007,01DEC2021,25,26,190403,190403
99G,E54000026,E40000007,01JAN2022,25,26,190375,190375
99G,E54000026,E40000007,01FEB2022,25,26,190413,190413
99G,E54000026,E40000007,01MAR2022,25,26,190419,190419
99G,E54000026,E40000007,01APR2022,25,26,190537,190537
99G,E54000026,E40000007,01MAY2022,25,26,190503,190503
99G,E54000026,E40000007,01JUN2022,24,25,190488,190488
99G,E54000026,E40000007,01JUL2022,24,25,190590,190590
99G,E54000026,E40000007,01AUG2022,24,25,190592,190592
99G,E54000026,E40000007,01SEP2022,24,25,190741,190741
99G,E54000026,E40000007,01OCT2022,24,25,190571,190571
99G,E54000026,E40000007,01NOV2022,24,25,190545,190545
99G,E54000026,E40000007,01DEC2022,24,25,190857,190857
99G,E54000026,E40000007,01JAN2023,24,25,190945,190945
A3A8R,E54000029,E40000003,01AUG2020,274,282,2245618,2264500
A3A8R,E54000029,E40000003,01SEP2020,276,282,2251882,2264740
A3A8R,E54000029,E40000003,01OCT2020,275,280,2246694,2259716
A3A8R,E54000029,E40000003,01NOV2020,276,280,2264156,2264311
A3A8R,E54000029,E40000003,01DEC2020,276,280,2271641,2271794
A3A8R,E54000029,E40000003,01JAN2021,276,280,2275214,2275378
A3A8R,E54000029,E40000003,01FEB2021,276,280,2275225,2275389
A3A8R,E54000029,E40000003,01MAR2021,276,280,2277925,2278086
A3A8R,E54000029,E40000003,01APR2021,276,280,2284386,2284553
A3A8R,E54000029,E40000003,01MAY2021,276,280,2288914,2289074
A3A8R,E54000029,E40000003,01JUN2021,276,280,2296699,2296859
A3A8R,E54000029,E40000003,01JUL2021,273,280,2291338,2306925
A3A8R,E54000029,E40000003,01AUG2021,273,277,2313174,2313337
A3A8R,E54000029,E40000003,01SEP2021,272,277,2317633,2319113
A3A8R,E54000029,E40000003,01OCT2021,272,277,2324382,2325532
A3A8R,E54000029,E40000003,01NOV2021,272,276,2332384,2332554
A3A8R,E54000029,E40000003,01DEC2021,272,276,2338643,2338799
A3A8R,E54000029,E40000003,01JAN2022,272,276,2345243,2345403
A3A8R,E54000029,E40000003,01FEB2022,272,276,2349870,2350033
A3A8R,E54000029,E40000003,01MAR2022,272,276,2354584,2354751
A3A8R,E54000029,E40000003,01APR2022,271,276,2357137,2359319
A3A8R,E54000029,E40000003,01MAY2022,271,275,2361019,2361174
A3A8R,E54000029,E40000003,01JUN2022,270,275,2363381,2365753
A3A8R,E54000029,E40000003,01JUL2022,269,275,2363145,2369268
A3A8R,E54000029,E40000003,01AUG2022,269,273,2370543,2370706
A3A8R,E54000029,E40000003,01SEP2022,269,273,2373906,2374068
A3A8R,E54000029,E40000003,01OCT2022,269,273,2378183,2378352
A3A8R,E54000029,E40000003,01NOV2022,267,271,2373012,2373181
A3A8R,E54000029,E40000003,01DEC2022,267,271,2379258,2379443
A3A8R,E54000029,E40000003,01JAN2023,267,271,2388074,2388261
B2M3M,E54000018,E40000011,01AUG2020,122,123,1016214,1020026
B2M3M,E54000018,E40000011,01SEP2020,122,123,1016168,1019982
B2M3M,E54000018,E40000011,01OCT2020,123,123,1024863,1024863
B2M3M,E54000018,E40000011,01NOV2020,123,123,1026491,1026491
B2M3M,E54000018,E40000011,01DEC2020,123,123,1025790,1025790
B2M3M,E54000018,E40000011,01JAN2021,122,123,1020748,1025835
B2M3M,E54000018,E40000011,01FEB2021,122,122,1025788,1025788
B2M3M,E54000018,E40000011,01MAR2021,122,122,1026525,1026525
B2M3M,E54000018,E40000011,01APR2021,122,122,1028515,1028515
B2M3M,E54000018,E40000011,01MAY2021,121,122,1023092,1029194
B2M3M,E54000018,E40000011,01JUN2021,120,122,1020680,1030682
B2M3M,E54000018,E40000011,01JUL2021,119,122,1032916,1032916
B2M3M,E54000018,E40000011,01AUG2021,119,120,1034274,1034274
B2M3M,E54000018,E40000011,01SEP2021,119,120,1035423,1035423
B2M3M,E54000018,E40000011,01OCT2021,119,119,1042097,1042097
B2M3M,E54000018,E40000011,01NOV2021,119,119,1045052,1045052
B2M3M,E54000018,E40000011,01DEC2021,119,119,1047254,1047254
B2M3M,E54000018,E40000011,01JAN2022,119,119,1048561,1048561
B2M3M,E54000018,E40000011,01FEB2022,119,119,1048575,1048575
B2M3M,E54000018,E40000011,01MAR2022,119,119,1049975,1049975
B2M3M,E54000018,E40000011,01APR2022,119,120,1051850,1051850
B2M3M,E54000018,E40000011,01MAY2022,119,120,1052971,1052971
B2M3M,E54000018,E40000011,01JUN2022,120,120,1054385,1054385
B2M3M,E54000018,E40000011,01JUL2022,120,120,1055677,1055677
B2M3M,E54000018,E40000011,01AUG2022,120,120,1056642,1056642
B2M3M,E54000018,E40000011,01SEP2022,120,120,1057976,1057976
B2M3M,E54000018,E40000011,01OCT2022,120,120,1064367,1064367
B2M3M,E54000018,E40000011,01NOV2022,120,120,1068341,1068341
B2M3M,E54000018,E40000011,01DEC2022,120,120,1069685,1069685
B2M3M,E54000018,E40000011,01JAN2023,120,120,1070313,1070313
D2P2L,E54000062,E40000011,01AUG2020,183,184,1269354,1271647
D2P2L,E54000062,E40000011,01SEP2020,183,184,1270130,1272410
D2P2L,E54000062,E40000011,01OCT2020,183,184,1270373,1272636
D2P2L,E54000062,E40000011,01NOV2020,183,184,1271075,1273327
D2P2L,E54000062,E40000011,01DEC2020,182,184,1270504,1274323
D2P2L,E54000062,E40000011,01JAN2021,182,183,1273274,1275494
D2P2L,E54000062,E40000011,01FEB2021,182,183,1273283,1275482
D2P2L,E54000062,E40000011,01MAR2021,182,183,1273385,1275597
D2P2L,E54000062,E40000011,01APR2021,183,183,1276731,1276731
D2P2L,E54000062,E40000011,01MAY2021,183,183,1277843,1277843
D2P2L,E54000062,E40000011,01JUN2021,183,183,1278948,1278948
D2P2L,E54000062,E40000011,01JUL2021,183,183,1280726,1280726
D2P2L,E54000062,E40000011,01AUG2021,182,183,1280650,1281695
D2P2L,E54000062,E40000011,01SEP2021,182,182,1281637,1281637
D2P2L,E54000062,E40000011,01OCT2021,182,182,1282068,1282068
D2P2L,E54000062,E40000011,01NOV2021,182,182,1282818,1282818
D2P2L,E54000062,E40000011,01DEC2021,181,182,1281844,1284085
D2P2L,E54000062,E40000011,01JAN2022,181,181,1285391,1285391
D2P2L,E54000062,E40000011,01FEB2022,181,181,1286360,1286360
D2P2L,E54000062,E40000011,01MAR2022,181,181,1287278,1287278
D2P2L,E54000062,E40000011,01APR2022,181,181,1288917,1288917
D2P2L,E54000062,E40000011,01MAY2022,181,181,1289491,1289491
D2P2L,E54000062,E40000011,01JUN2022,181,181,1290509,1290509
D2P2L,E54000062,E40000011,01JUL2022,181,181,1291082,1291082
D2P2L,E54000062,E40000011,01AUG2022,181,181,1291927,1291927
D2P2L,E54000062,E40000011,01SEP2022,181,181,1293097,1293097
D2P2L,E54000062,E40000011,01OCT2022,180,181,1284480,1293912
D2P2L,E54000062,E40000011,01NOV2022,180,181,1286902,1296383
D2P2L,E54000062,E40000011,01DEC2022,180,181,1289020,1298523
D2P2L,E54000062,E40000011,01JAN2023,180,181,1290106,1299639
D4U1Y,E54000034,E40000005,01AUG2020,71,74,793656,802142
D4U1Y,E54000034,E40000005,01SEP2020,71,74,793876,802379
D4U1Y,E54000034,E40000005,01OCT2020,71,74,794266,802770
D4U1Y,E54000034,E40000005,01NOV2020,71,74,794276,802800
D4U1Y,E54000034,E40000005,01DEC2020,72,74,799890,803354
D4U1Y,E54000034,E40000005,01JAN2021,72,74,800494,803954
D4U1Y,E54000034,E40000005,01FEB2021,72,74,800115,803578
D4U1Y,E54000034,E40000005,01MAR2021,72,74,799989,803462
D4U1Y,E54000034,E40000005,01APR2021,72,74,800538,804030
D4U1Y,E54000034,E40000005,01MAY2021,71,73,800735,804244
D4U1Y,E54000034,E40000005,01JUN2021,71,73,801106,804622
D4U1Y,E54000034,E40000005,01JUL2021,71,73,802191,805721
D4U1Y,E54000034,E40000005,01AUG2021,71,73,802674,806197
D4U1Y,E54000034,E40000005,01SEP2021,71,73,803440,806945
D4U1Y,E54000034,E40000005,01OCT2021,71,73,803194,806690
D4U1Y,E54000034,E40000005,01NOV2021,71,73,803787,807310
D4U1Y,E54000034,E40000005,01DEC2021,71,73,804870,808416
D4U1Y,E54000034,E40000005,01JAN2022,71,73,805683,809260
D4U1Y,E54000034,E40000005,01FEB2022,71,73,806223,809839
D4U1Y,E54000034,E40000005,01MAR2022,71,73,806541,810156
D4U1Y,E54000034,E40000005,01APR2022,71,73,807444,811078
D4U1Y,E54000034,E40000005,01MAY2022,71,73,808689,812332
D4U1Y,E54000034,E40000005,01JUN2022,71,73,809978,813646
D4U1Y,E54000034,E40000005,01JUL2022,71,73,811183,814858
D4U1Y,E54000034,E40000005,01AUG2022,72,73,815935,815935
D4U1Y,E54000034,E40000005,01SEP2022,72,73,817722,817722
D4U1Y,E54000034,E40000005,01OCT2022,71,73,808794,818959
D4U1Y,E54000034,E40000005,01NOV2022,71,72,820443,820443
D4U1Y,E54000034,E40000005,01DEC2022,71,72,822041,822041
D4U1Y,E54000034,E40000005,01JAN2023,71,72,822953,822953
D9Y0V,E54000042,E40000005,01AUG2020,135,136,1655134,1663822
D9Y0V,E54000042,E40000005,01SEP2020,135,136,1655540,1664206
D9Y0V,E54000042,E40000005,01OCT2020,135,136,1656655,1665310
D9Y0V,E54000042,E40000005,01NOV2020,135,136,1658036,1666662
D9Y0V,E54000042,E40000005,01DEC2020,134,136,1653491,1667833
D9Y0V,E54000042,E40000005,01JAN2021,134,136,1659984,1668626
D9Y0V,E54000042,E40000005,01FEB2021,134,135,1660631,1669274
D9Y0V,E54000042,E40000005,01MAR2021,135,135,1670441,1670441
D9Y0V,E54000042,E40000005,01APR2021,135,136,1672144,1672144
D9Y0V,E54000042,E40000005,01MAY2021,135,135,1673852,1673852
D9Y0V,E54000042,E40000005,01JUN2021,135,135,1674819,1674819
D9Y0V,E54000042,E40000005,01JUL2021,135,135,1677065,1677065
D9Y0V,E54000042,E40000005,01AUG2021,134,135,1662149,1677672
D9Y0V,E54000042,E40000005,01SEP2021,134,135,1662169,1677795
D9Y0V,E54000042,E40000005,01OCT2021,131,135,1659709,1680088
D9Y0V,E54000042,E40000005,01NOV2021,130,131,1667564,1683293
D9Y0V,E54000042,E40000005,01DEC2021,129,131,1661385,1685747
D9Y0V,E54000042,E40000005,01JAN2022,129,131,1663091,1687493
D9Y0V,E54000042,E40000005,01FEB2022,129,131,1664701,1688632
D9Y0V,E54000042,E40000005,01MAR2022,130,130,1689538,1689538
D9Y0V,E54000042,E40000005,01APR2022,129,129,1689294,1689294
D9Y0V,E54000042,E40000005,01MAY2022,128,129,1690391,1690391
D9Y0V,E54000042,E40000005,01JUN2022,128,128,1691826,1691826
D9Y0V,E54000042,E40000005,01JUL2022,128,128,1693222,1693222
D9Y0V,E54000042,E40000005,01AUG2022,128,128,1694408,1694408
D9Y0V,E54000042,E40000005,01SEP2022,128,128,1695670,1695670
D9Y0V,E54000042,E40000005,01OCT2022,128,128,1699020,1699020
D9Y0V,E54000042,E40000005,01NOV2022,128,128,1703205,1703205
D9Y0V,E54000042,E40000005,01DEC2022,128,128,1705083,1705083
D9Y0V,E54000042,E40000005,01JAN2023,128,129,1705340,1705340
M1J4Y,E54000024,E40000007,01AUG2020,97,98,1040732,1040732
M1J4Y,E54000024,E40000007,01SEP2020,97,99,1041286,1041286
M1J4Y,E54000024,E40000007,01OCT2020,97,99,1041945,1041945
M1J4Y,E54000024,E40000007,01NOV2020,97,99,1043762,1043762
M1J4Y,E54000024,E40000007,01DEC2020,97,99,1045435,1045435
M1J4Y,E54000024,E40000007,01JAN2021,97,99,1046054,1047296
M1J4Y,E54000024,E40000007,01FEB2021,97,99,1046424,1048326
M1J4Y,E54000024,E40000007,01MAR2021,97,99,1047900,1050092
M1J4Y,E54000024,E40000007,01APR2021,96,98,1050027,1052718
M1J4Y,E54000024,E40000007,01MAY2021,96,99,1051314,1054288
M1J4Y,E54000024,E40000007,01JUN2021,96,99,1053291,1056616
M1J4Y,E54000024,E40000007,01JUL2021,96,99,1057084,1059776
M1J4Y,E54000024,E40000007,01AUG2021,96,98,1062444,1062444
M1J4Y,E54000024,E40000007,01SEP2021,96,98,1064649,1064649
M1J4Y,E54000024,E40000007,01OCT2021,96,98,1065759,1065759
M1J4Y,E54000024,E40000007,01NOV2021,96,98,1067274,1067274
M1J4Y,E54000024,E40000007,01DEC2021,96,98,1069465,1069465
M1J4Y,E54000024,E40000007,01JAN2022,96,98,1072162,1072162
M1J4Y,E54000024,E40000007,01FEB2022,96,98,1074080,1074080
M1J4Y,E54000024,E40000007,01MAR2022,95,98,1071573,1075763
M1J4Y,E54000024,E40000007,01APR2022,95,97,1077382,1077382
M1J4Y,E54000024,E40000007,01MAY2022,95,97,1078992,1078992
M1J4Y,E54000024,E40000007,01JUN2022,95,97,1081054,1081054
M1J4Y,E54000024,E40000007,01JUL2022,95,97,1083260,1083260
M1J4Y,E54000024,E40000007,01AUG2022,95,97,1084959,1084959
M1J4Y,E54000024,E40000007,01SEP2022,95,97,1086844,1086844
M1J4Y,E54000024,E40000007,01OCT2022,95,97,1087552,1087552
M1J4Y,E54000024,E40000007,01NOV2022,95,97,1090381,1090381
M1J4Y,E54000024,E40000007,01DEC2022,93,95,1088389,1088389
M1J4Y,E54000024,E40000007,01JAN2023,93,95,1094945,1094945
M2L0M,E54000011,E40000011,01AUG2020,53,54,508531,508972
M2L0M,E54000011,E40000011,01SEP2020,53,54,508975,509402
M2L0M,E54000011,E40000011,01OCT2020,53,54,509211,509615
M2L0M,E54000011,E40000011,01NOV2020,53,54,509859,510245
M2L0M,E54000011,E40000011,01DEC2020,53,54,510389,510761
M2L0M,E54000011,E40000011,01JAN2021,53,54,510884,511232
M2L0M,E54000011,E40000011,01FEB2021,53,54,511453,511775
M2L0M,E54000011,E40000011,01MAR2021,53,54,511800,512106
M2L0M,E54000011,E40000011,01APR2021,52,54,507981,512966
M2L0M,E54000011,E40000011,01MAY2021,51,53,512865,513139
M2L0M,E54000011,E40000011,01JUN2021,51,52,513612,513876
M2L0M,E54000011,E40000011,01JUL2021,51,52,514269,514523
M2L0M,E54000011,E40000011,01AUG2021,51,52,514842,515076
M2L0M,E54000011,E40000011,01SEP2021,51,52,515475,515695
M2L0M,E54000011,E40000011,01OCT2021,51,52,516236,516452
M2L0M,E54000011,E40000011,01NOV2021,51,52,516810,517023
M2L0M,E54000011,E40000011,01DEC2021,51,52,517521,517728
M2L0M,E54000011,E40000011,01JAN2022,51,52,518070,518272
M2L0M,E54000011,E40000011,01FEB2022,51,52,518461,518658
M2L0M,E54000011,E40000011,01MAR2022,51,52,518822,519014
M2L0M,E54000011,E40000011,01APR2022,51,52,519279,519467
M2L0M,E54000011,E40000011,01MAY2022,51,52,519532,519719
M2L0M,E54000011,E40000011,01JUN2022,51,52,520011,520196
M2L0M,E54000011,E40000011,01JUL2022,51,52,520624,520624
M2L0M,E54000011,E40000011,01AUG2022,51,52,521023,521023
M2L0M,E54000011,E40000011,01SEP2022,51,52,521666,521666
M2L0M,E54000011,E40000011,01OCT2022,51,52,522389,522389
M2L0M,E54000011,E40000011,01NOV2022,51,52,522805,522805
M2L0M,E54000011,E40000011,01DEC2022,51,52,523319,523319
M2L0M,E54000011,E40000011,01JAN2023,51,52,523531,523531
W2U3Z,E54000027,E40000003,01AUG2020,352,358,2506993,2612102
W2U3Z,E54000027,E40000003,01SEP2020,353,357,2520810,2610333
W2U3Z,E54000027,E40000003,01OCT2020,353,357,2523380,2615017
W2U3Z,E54000027,E40000003,01NOV2020,353,357,2529801,2623163
W2U3Z,E54000027,E40000003,01DEC2020,352,356,2534374,2628801
W2U3Z,E54000027,E40000003,01JAN2021,355,356,2634900,2636423
W2U3Z,E54000027,E40000003,01FEB2021,353,356,2639093,2643265
W2U3Z,E54000027,E40000003,01MAR2021,352,353,2646983,2647853
W2U3Z,E54000027,E40000003,01APR2021,352,353,2663240,2664124
W2U3Z,E54000027,E40000003,01MAY2021,351,352,2671431,2672312
W2U3Z,E54000027,E40000003,01JUN2021,351,352,2678118,2679003
W2U3Z,E54000027,E40000003,01JUL2021,351,352,2693508,2694379
W2U3Z,E54000027,E40000003,01AUG2021,351,352,2701377,2702274
W2U3Z,E54000027,E40000003,01SEP2021,351,352,2708531,2709515
W2U3Z,E54000027,E40000003,01OCT2021,351,352,2718507,2719506
W2U3Z,E54000027,E40000003,01NOV2021,351,352,2730502,2731510
W2U3Z,E54000027,E40000003,01DEC2021,350,352,2738192,2741375
W2U3Z,E54000027,E40000003,01JAN2022,350,352,2749520,2751835
W2U3Z,E54000027,E40000003,01FEB2022,350,351,2756357,2757445
W2U3Z,E54000027,E40000003,01MAR2022,350,351,2764099,2765184
W2U3Z,E54000027,E40000003,01APR2022,350,351,2770035,2771139
W2U3Z,E54000027,E40000003,01MAY2022,350,351,2772119,2773210
W2U3Z,E54000027,E40000003,01JUN2022,350,351,2775973,2777089
W2U3Z,E54000027,E40000003,01JUL2022,350,351,2782629,2783728
W2U3Z,E54000027,E40000003,01AUG2022,349,351,2788610,2789912
W2U3Z,E54000027,E40000003,01SEP2022,350,351,2792192,2793323
W2U3Z,E54000027,E40000003,01OCT2022,348,351,2791865,2798161
W2U3Z,E54000027,E40000003,01NOV2022,348,349,2804874,2806019
W2U3Z,E54000027,E40000003,01DEC2022,348,349,2818984,2820102
W2U3Z,E54000027,E40000003,01JAN2023,347,349,2824007,2825743
X2C4Y,E54000054,E40000012,01AUG2020,64,66,445973,446013
X2C4Y,E54000054,E40000012,01SEP2020,64,66,446073,446112
X2C4Y,E54000054,E40000012,01OCT2020,64,66,446584,446623
X2C4Y,E54000054,E40000012,01NOV2020,64,66,446599,446640
X2C4Y,E54000054,E40000012,01DEC2020,63,65,443681,446836
X2C4Y,E54000054,E40000012,01JAN2021,64,65,446934,446975
X2C4Y,E54000054,E40000012,01FEB2021,64,65,447182,447223
X2C4Y,E54000054,E40000012,01MAR2021,64,65,447355,447396
X2C4Y,E54000054,E40000012,01APR2021,64,65,447789,447831
X2C4Y,E54000054,E40000012,01MAY2021,64,65,447729,447769
X2C4Y,E54000054,E40000012,01JUN2021,64,65,447793,447831
X2C4Y,E54000054,E40000012,01JUL2021,64,65,448202,448240
X2C4Y,E54000054,E40000012,01AUG2021,64,65,448218,448255
X2C4Y,E54000054,E40000012,01SEP2021,64,65,448405,448443
X2C4Y,E54000054,E40000012,01OCT2021,64,65,448784,448820
X2C4Y,E54000054,E40000012,01NOV2021,64,65,448871,448906
X2C4Y,E54000054,E40000012,01DEC2021,64,65,449249,449281
X2C4Y,E54000054,E40000012,01JAN2022,64,65,449540,449573
X2C4Y,E54000054,E40000012,01FEB2022,64,65,449839,449872
X2C4Y,E54000054,E40000012,01MAR2022,64,65,450402,450429
X2C4Y,E54000054,E40000012,01APR2022,64,66,450837,450862
X2C4Y,E54000054,E40000012,01MAY2022,63,65,447652,450823
X2C4Y,E54000054,E40000012,01JUN2022,64,65,451128,451153
X2C4Y,E54000054,E40000012,01JUL2022,64,65,451326,451346
X2C4Y,E54000054,E40000012,01AUG2022,64,65,451426,451448
X2C4Y,E54000054,E40000012,01SEP2022,64,65,451662,451686
X2C4Y,E54000054,E40000012,01OCT2022,64,65,452237,452261
X2C4Y,E54000054,E40000012,01NOV2022,64,65,452913,452939
X2C4Y,E54000054,E40000012,01DEC2022,64,65,453384,453408
X2C4Y,E54000054,E40000012,01JAN2023,64,65,453466,453491
